SentenceID,token1,token2,Sentence,Predicted,Gold Truth
497,10,19,"In a statement at the airport before his departure , <B-Peop>Cetin</B-Peop> said that Turkey welcomed this step taken by <B-Other>Bosnians</B-Other> and Croats and hoped that real peace comes to Bosnia-Herzegovina when Serbs join this process too . ",None,None
497,10,21,"In a statement at the airport before his departure , <B-Peop>Cetin</B-Peop> said that Turkey welcomed this step taken by Bosnians and <B-Other>Croats</B-Other> and hoped that real peace comes to Bosnia-Herzegovina when Serbs join this process too . ",None,None
497,10,29,"In a statement at the airport before his departure , <B-Peop>Cetin</B-Peop> said that Turkey welcomed this step taken by Bosnians and Croats and hoped that real peace comes to <B-Loc>Bosnia-Herzegovina</B-Loc> when Serbs join this process too . ",None,None
497,10,31,"In a statement at the airport before his departure , <B-Peop>Cetin</B-Peop> said that Turkey welcomed this step taken by Bosnians and Croats and hoped that real peace comes to Bosnia-Herzegovina when <B-Other>Serbs</B-Other> join this process too . ",None,None
497,13,19,"In a statement at the airport before his departure , Cetin said that <B-Loc>Turkey</B-Loc> welcomed this step taken by <B-Other>Bosnians</B-Other> and Croats and hoped that real peace comes to Bosnia-Herzegovina when Serbs join this process too . ",None,None
497,13,21,"In a statement at the airport before his departure , Cetin said that <B-Loc>Turkey</B-Loc> welcomed this step taken by Bosnians and <B-Other>Croats</B-Other> and hoped that real peace comes to Bosnia-Herzegovina when Serbs join this process too . ",None,None
497,13,29,"In a statement at the airport before his departure , Cetin said that <B-Loc>Turkey</B-Loc> welcomed this step taken by Bosnians and Croats and hoped that real peace comes to <B-Loc>Bosnia-Herzegovina</B-Loc> when Serbs join this process too . ",None,None
497,13,31,"In a statement at the airport before his departure , Cetin said that <B-Loc>Turkey</B-Loc> welcomed this step taken by Bosnians and Croats and hoped that real peace comes to Bosnia-Herzegovina when <B-Other>Serbs</B-Other> join this process too . ",None,None
497,19,21,"In a statement at the airport before his departure , Cetin said that Turkey welcomed this step taken by <B-Other>Bosnians</B-Other> and <B-Other>Croats</B-Other> and hoped that real peace comes to Bosnia-Herzegovina when Serbs join this process too . ",None,None
497,19,29,"In a statement at the airport before his departure , Cetin said that Turkey welcomed this step taken by <B-Other>Bosnians</B-Other> and Croats and hoped that real peace comes to <B-Loc>Bosnia-Herzegovina</B-Loc> when Serbs join this process too . ",None,None
497,19,31,"In a statement at the airport before his departure , Cetin said that Turkey welcomed this step taken by <B-Other>Bosnians</B-Other> and Croats and hoped that real peace comes to Bosnia-Herzegovina when <B-Other>Serbs</B-Other> join this process too . ",None,None
497,21,29,"In a statement at the airport before his departure , Cetin said that Turkey welcomed this step taken by Bosnians and <B-Other>Croats</B-Other> and hoped that real peace comes to <B-Loc>Bosnia-Herzegovina</B-Loc> when Serbs join this process too . ",None,None
497,21,31,"In a statement at the airport before his departure , Cetin said that Turkey welcomed this step taken by Bosnians and <B-Other>Croats</B-Other> and hoped that real peace comes to Bosnia-Herzegovina when <B-Other>Serbs</B-Other> join this process too . ",None,None
497,29,31,"In a statement at the airport before his departure , Cetin said that Turkey welcomed this step taken by Bosnians and Croats and hoped that real peace comes to <B-Loc>Bosnia-Herzegovina</B-Loc> when <B-Other>Serbs</B-Other> join this process too . ",None,None
498,0,16,"<B-Peop>Cetin</B-Peop> added that the ceremony , to which he was invited by his American counterpart Warren <I-Peop>Christopher</I-Peop> , showed once more the importance and weight of Turkey in the Balkans . ",Kill,None
498,0,26,"<B-Peop>Cetin</B-Peop> added that the ceremony , to which he was invited by his American counterpart Warren Christopher , showed once more the importance and weight of <B-Loc>Turkey</B-Loc> in the Balkans . ",Live_In,Live_In
498,0,29,"<B-Peop>Cetin</B-Peop> added that the ceremony , to which he was invited by his American counterpart Warren Christopher , showed once more the importance and weight of Turkey in the <B-Loc>Balkans</B-Loc> . ",Live_In,Live_In
498,16,26,"Cetin added that the ceremony , to which he was invited by his American counterpart Warren <I-Peop>Christopher</I-Peop> , showed once more the importance and weight of <B-Loc>Turkey</B-Loc> in the Balkans . ",None,None
498,16,29,"Cetin added that the ceremony , to which he was invited by his American counterpart Warren <I-Peop>Christopher</I-Peop> , showed once more the importance and weight of Turkey in the <B-Loc>Balkans</B-Loc> . ",None,None
498,26,29,"Cetin added that the ceremony , to which he was invited by his American counterpart Warren Christopher , showed once more the importance and weight of <B-Loc>Turkey</B-Loc> in the <B-Loc>Balkans</B-Loc> . ",Located_In,Located_In
500,8,12,"In 1968 , authorities announced the capture in <B-Loc>London</B-Loc> of James Earl <I-Peop>Ray</I-Peop> , suspected of the assassination of civil rights leader Dr. Martin Luther King Jr . ",None,None
500,8,26,"In 1968 , authorities announced the capture in <B-Loc>London</B-Loc> of James Earl Ray , suspected of the assassination of civil rights leader Dr. Martin Luther King <I-Peop>Jr</I-Peop> . ",None,None
500,12,26,"In 1968 , authorities announced the capture in London of James Earl <I-Peop>Ray</I-Peop> , suspected of the assassination of civil rights leader Dr. Martin Luther King <I-Peop>Jr</I-Peop> . ",Kill,Kill
501,5,12,"In 1981 , Mark David <I-Peop>Chapman</I-Peop> pleaded guilty to killing rock star <B-Peop>John</B-Peop> Lennon outside Lennon 's New York City apartment building the previous December . ",Kill,None
501,5,13,"In 1981 , Mark David <I-Peop>Chapman</I-Peop> pleaded guilty to killing rock star John <B-Peop>Lennon</B-Peop> outside Lennon 's New York City apartment building the previous December . ",Kill,Kill
501,5,15,"In 1981 , Mark David <I-Peop>Chapman</I-Peop> pleaded guilty to killing rock star John Lennon outside <B-Peop>Lennon</B-Peop> 's New York City apartment building the previous December . ",Kill,None
501,5,19,"In 1981 , Mark David <I-Peop>Chapman</I-Peop> pleaded guilty to killing rock star John Lennon outside Lennon 's New York <I-Loc>City</I-Loc> apartment building the previous December . ",None,None
501,5,24,"In 1981 , Mark David <I-Peop>Chapman</I-Peop> pleaded guilty to killing rock star John Lennon outside Lennon 's New York City apartment building the previous <B-Other>December</B-Other> . ",None,None
501,12,13,"In 1981 , Mark David Chapman pleaded guilty to killing rock star <B-Peop>John</B-Peop> <B-Peop>Lennon</B-Peop> outside Lennon 's New York City apartment building the previous December . ",None,None
501,12,15,"In 1981 , Mark David Chapman pleaded guilty to killing rock star <B-Peop>John</B-Peop> Lennon outside <B-Peop>Lennon</B-Peop> 's New York City apartment building the previous December . ",None,None
501,12,19,"In 1981 , Mark David Chapman pleaded guilty to killing rock star <B-Peop>John</B-Peop> Lennon outside Lennon 's New York <I-Loc>City</I-Loc> apartment building the previous December . ",None,None
501,12,24,"In 1981 , Mark David Chapman pleaded guilty to killing rock star <B-Peop>John</B-Peop> Lennon outside Lennon 's New York City apartment building the previous <B-Other>December</B-Other> . ",None,None
501,13,15,"In 1981 , Mark David Chapman pleaded guilty to killing rock star John <B-Peop>Lennon</B-Peop> outside <B-Peop>Lennon</B-Peop> 's New York City apartment building the previous December . ",None,None
501,13,19,"In 1981 , Mark David Chapman pleaded guilty to killing rock star John <B-Peop>Lennon</B-Peop> outside Lennon 's New York <I-Loc>City</I-Loc> apartment building the previous December . ",None,None
501,13,24,"In 1981 , Mark David Chapman pleaded guilty to killing rock star John <B-Peop>Lennon</B-Peop> outside Lennon 's New York City apartment building the previous <B-Other>December</B-Other> . ",None,None
501,15,19,"In 1981 , Mark David Chapman pleaded guilty to killing rock star John Lennon outside <B-Peop>Lennon</B-Peop> 's New York <I-Loc>City</I-Loc> apartment building the previous December . ",None,None
501,15,24,"In 1981 , Mark David Chapman pleaded guilty to killing rock star John Lennon outside <B-Peop>Lennon</B-Peop> 's New York City apartment building the previous <B-Other>December</B-Other> . ",None,None
501,19,24,"In 1981 , Mark David Chapman pleaded guilty to killing rock star John Lennon outside Lennon 's New York <I-Loc>City</I-Loc> apartment building the previous <B-Other>December</B-Other> . ",None,None
502,6,12,"In 1881 , President James A. <I-Peop>Garfield</I-Peop> was shot by Charles J. <I-Peop>Guiteau</I-Peop> , a disappointed office-seeker , at the Washington railroad station . ",Kill,Kill
502,6,20,"In 1881 , President James A. <I-Peop>Garfield</I-Peop> was shot by Charles J. Guiteau , a disappointed office-seeker , at the <B-Loc>Washington</B-Loc> railroad station . ",None,None
502,12,20,"In 1881 , President James A. Garfield was shot by Charles J. <I-Peop>Guiteau</I-Peop> , a disappointed office-seeker , at the <B-Loc>Washington</B-Loc> railroad station . ",Live_In,None
503,2,12,"Sen. Jake <I-Peop>Garn</I-Peop> , R-Utah , flew on the shuttle in April <B-Other>1985</B-Other> and Rep. Bill Nelson , D-Fla. , was aboard in January 1986 , at the invitation of NASA 's administrator . ",Work_For,None
503,2,16,"Sen. Jake <I-Peop>Garn</I-Peop> , R-Utah , flew on the shuttle in April 1985 and Rep. Bill <I-Peop>Nelson</I-Peop> , D-Fla. , was aboard in January 1986 , at the invitation of NASA 's administrator . ",Work_For,None
503,2,24,"Sen. Jake <I-Peop>Garn</I-Peop> , R-Utah , flew on the shuttle in April 1985 and Rep. Bill Nelson , D-Fla. , was aboard in January <B-Other>1986</B-Other> , at the invitation of NASA 's administrator . ",None,None
503,2,30,"Sen. Jake <I-Peop>Garn</I-Peop> , R-Utah , flew on the shuttle in April 1985 and Rep. Bill Nelson , D-Fla. , was aboard in January 1986 , at the invitation of <B-Org>NASA</B-Org> 's administrator . ",Work_For,Work_For
503,12,16,"Sen. Jake Garn , R-Utah , flew on the shuttle in April <B-Other>1985</B-Other> and Rep. Bill <I-Peop>Nelson</I-Peop> , D-Fla. , was aboard in January 1986 , at the invitation of NASA 's administrator . ",None,None
503,12,24,"Sen. Jake Garn , R-Utah , flew on the shuttle in April <B-Other>1985</B-Other> and Rep. Bill Nelson , D-Fla. , was aboard in January <B-Other>1986</B-Other> , at the invitation of NASA 's administrator . ",None,None
503,12,30,"Sen. Jake Garn , R-Utah , flew on the shuttle in April <B-Other>1985</B-Other> and Rep. Bill Nelson , D-Fla. , was aboard in January 1986 , at the invitation of <B-Org>NASA</B-Org> 's administrator . ",None,None
503,16,24,"Sen. Jake Garn , R-Utah , flew on the shuttle in April 1985 and Rep. Bill <I-Peop>Nelson</I-Peop> , D-Fla. , was aboard in January <B-Other>1986</B-Other> , at the invitation of NASA 's administrator . ",Work_For,None
503,16,30,"Sen. Jake Garn , R-Utah , flew on the shuttle in April 1985 and Rep. Bill <I-Peop>Nelson</I-Peop> , D-Fla. , was aboard in January 1986 , at the invitation of <B-Org>NASA</B-Org> 's administrator . ",Work_For,Work_For
503,24,30,"Sen. Jake Garn , R-Utah , flew on the shuttle in April 1985 and Rep. Bill Nelson , D-Fla. , was aboard in January <B-Other>1986</B-Other> , at the invitation of <B-Org>NASA</B-Org> 's administrator . ",None,None
504,2,17,"Mark David <I-Peop>Chapman</I-Peop> , sentenced to 20 years to life for the murder of former Beatle John <I-Peop>Lennon</I-Peop> , staged a hunger strike to call attention to starving children . ",Kill,Kill
505,1,15,"George <I-Peop>Shibley</I-Peop> , a defense attorney who represented Robert F. Kennedy 's assassin , Sirhan <I-Peop>Sirhan</I-Peop> , and helped defend 12 Hispanics in the ` ` Zoot Suit ' ' murder case of the 1940s , has died of cardiac arrest at 79 . ",None,None
505,1,26,"George <I-Peop>Shibley</I-Peop> , a defense attorney who represented Robert F. Kennedy 's assassin , Sirhan Sirhan , and helped defend 12 Hispanics in the ` ` <B-Other>Zoot</B-Other> Suit ' ' murder case of the 1940s , has died of cardiac arrest at 79 . ",None,None
505,15,26,"George Shibley , a defense attorney who represented Robert F. Kennedy 's assassin , Sirhan <I-Peop>Sirhan</I-Peop> , and helped defend 12 Hispanics in the ` ` <B-Other>Zoot</B-Other> Suit ' ' murder case of the 1940s , has died of cardiac arrest at 79 . ",None,None
506,3,8,"Meanwhile , Shi <I-Peop>Liming</I-Peop> at the Institute of <I-Org>Zoology</I-Org> of Kunming found that pandas lack variety in their protein heredity , which may serve as one of the major reasons for pandas ' near extinction . ",Work_For,Work_For
506,3,10,"Meanwhile , Shi <I-Peop>Liming</I-Peop> at the Institute of Zoology of <B-Loc>Kunming</B-Loc> found that pandas lack variety in their protein heredity , which may serve as one of the major reasons for pandas ' near extinction . ",Work_For,None
506,8,10,"Meanwhile , Shi Liming at the Institute of <I-Org>Zoology</I-Org> of <B-Loc>Kunming</B-Loc> found that pandas lack variety in their protein heredity , which may serve as one of the major reasons for pandas ' near extinction . ",OrgBased_In,OrgBased_In
507,12,30,"During the televised forum in which the candidates for the San Pedro <I-Loc>Sula</I-Loc> mayorship participated , the subject of industrial contamination was examined in greater depth by Nationalist candidate Samuel <I-Peop>Bogran</I-Peop> . ",Live_In,Live_In
508,11,14,"Today 's highlight in history : On Sept. 6 , 1901 <I-Loc>,</I-Loc> President William <I-Peop>McKinley</I-Peop> was shot by anarchist Leon Czolgosz at the Pan-American Exposition in Buffalo , N.Y . ",None,None
508,11,20,"Today 's highlight in history : On Sept. 6 , 1901 <I-Loc>,</I-Loc> President William McKinley was shot by anarchist Leon <I-Peop>Czolgosz</I-Peop> at the Pan-American Exposition in Buffalo , N.Y . ",None,None
508,11,24,"Today 's highlight in history : On Sept. 6 , 1901 <I-Loc>,</I-Loc> President William McKinley was shot by anarchist Leon Czolgosz at the Pan-American <B-Other>Exposition</B-Other> in Buffalo , N.Y . ",None,None
508,11,28,"Today 's highlight in history : On Sept. 6 , 1901 <I-Loc>,</I-Loc> President William McKinley was shot by anarchist Leon Czolgosz at the Pan-American Exposition in Buffalo , <I-Loc>N.Y</I-Loc> . ",None,None
508,14,20,"Today 's highlight in history : On Sept. 6 , 1901 , President William <I-Peop>McKinley</I-Peop> was shot by anarchist Leon <I-Peop>Czolgosz</I-Peop> at the Pan-American Exposition in Buffalo , N.Y . ",Kill,Kill
508,14,24,"Today 's highlight in history : On Sept. 6 , 1901 , President William <I-Peop>McKinley</I-Peop> was shot by anarchist Leon Czolgosz at the Pan-American <B-Other>Exposition</B-Other> in Buffalo , N.Y . ",None,None
508,14,28,"Today 's highlight in history : On Sept. 6 , 1901 , President William <I-Peop>McKinley</I-Peop> was shot by anarchist Leon Czolgosz at the Pan-American Exposition in Buffalo , <I-Loc>N.Y</I-Loc> . ",None,None
508,20,24,"Today 's highlight in history : On Sept. 6 , 1901 , President William McKinley was shot by anarchist Leon <I-Peop>Czolgosz</I-Peop> at the Pan-American <B-Other>Exposition</B-Other> in Buffalo , N.Y . ",None,None
508,20,28,"Today 's highlight in history : On Sept. 6 , 1901 , President William McKinley was shot by anarchist Leon <I-Peop>Czolgosz</I-Peop> at the Pan-American Exposition in Buffalo , <I-Loc>N.Y</I-Loc> . ",Live_In,None
508,24,28,"Today 's highlight in history : On Sept. 6 , 1901 , President William McKinley was shot by anarchist Leon Czolgosz at the Pan-American <B-Other>Exposition</B-Other> in Buffalo , <I-Loc>N.Y</I-Loc> . ",None,None
509,5,23,"In it , actor Edwin <I-Peop>Booth</I-Peop> tells us his version of his life story , in which he and not his brother John <I-Peop>Wilkes</I-Peop> shoots Abraham Lincoln at Ford 's Theater . ",Kill,None
509,5,26,"In it , actor Edwin <I-Peop>Booth</I-Peop> tells us his version of his life story , in which he and not his brother John Wilkes shoots Abraham <I-Peop>Lincoln</I-Peop> at Ford 's Theater . ",Kill,None
509,5,28,"In it , actor Edwin <I-Peop>Booth</I-Peop> tells us his version of his life story , in which he and not his brother John Wilkes shoots Abraham Lincoln at <B-Other>Ford</B-Other> 's Theater . ",None,None
509,23,26,"In it , actor Edwin Booth tells us his version of his life story , in which he and not his brother John <I-Peop>Wilkes</I-Peop> shoots Abraham <I-Peop>Lincoln</I-Peop> at Ford 's Theater . ",Kill,Kill
509,23,28,"In it , actor Edwin Booth tells us his version of his life story , in which he and not his brother John <I-Peop>Wilkes</I-Peop> shoots Abraham Lincoln at <B-Other>Ford</B-Other> 's Theater . ",None,None
509,26,28,"In it , actor Edwin Booth tells us his version of his life story , in which he and not his brother John Wilkes shoots Abraham <I-Peop>Lincoln</I-Peop> at <B-Other>Ford</B-Other> 's Theater . ",None,None
510,2,5,Mark David <I-Peop>Chapman</I-Peop> fatally shot <B-Peop>Lennon</B-Peop> nine years ago in New York . ,Kill,Kill
510,2,11,Mark David <I-Peop>Chapman</I-Peop> fatally shot Lennon nine years ago in New <I-Loc>York</I-Loc> . ,Live_In,None
510,5,11,Mark David Chapman fatally shot <B-Peop>Lennon</B-Peop> nine years ago in New <I-Loc>York</I-Loc> . ,None,None
511,0,8,"<B-Org>DIMA</B-Org> 's technical manager , engineer Jose Tulio <I-Peop>Gomez</I-Peop> , said that in addition to industrial wastes , the rivers are also contaminated by human waste , and diesel and petroleum residues discarded by a number of factories . ",Work_For,Work_For
512,4,9,"In 1901 , President <I-Peop>McKinley</I-Peop> 's assassin , Leon <I-Peop>Czolgosz</I-Peop> , was electrocuted . ",Kill,Kill
513,2,19,"James Earl <I-Peop>Ray</I-Peop> , who is serving a 99-year prison sentence for the assassination of the Rev. Martin Luther <I-Peop>King</I-Peop> , lost a Supreme Court appeal today . ",Kill,Kill
513,2,24,"James Earl <I-Peop>Ray</I-Peop> , who is serving a 99-year prison sentence for the assassination of the Rev. Martin Luther King , lost a Supreme <I-Org>Court</I-Org> appeal today . ",Work_For,None
513,19,24,"James Earl Ray , who is serving a 99-year prison sentence for the assassination of the Rev. Martin Luther <I-Peop>King</I-Peop> , lost a Supreme <I-Org>Court</I-Org> appeal today . ",None,None
514,1,14,"In <B-Other>1988</B-Other> , he directed three productions : ` ` A Street Car Named <I-Other>Desire</I-Other> ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,1,18,"In <B-Other>1988</B-Other> , he directed three productions : ` ` A Street Car Named Desire ' ' on <I-Other>Broadway</I-Other> , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,1,25,"In <B-Other>1988</B-Other> , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of <I-Other>Youth</I-Other> ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,1,32,"In <B-Other>1988</B-Other> , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra <I-Org>Theatre</I-Org> in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,1,34,"In <B-Other>1988</B-Other> , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in <B-Loc>Toronto</B-Loc> , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,1,36,"In <B-Other>1988</B-Other> , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , <B-Loc>Canada</B-Loc> , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,1,44,"In <B-Other>1988</B-Other> , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of <I-Other>Oedipus</I-Other> ' ' in Williamstown . ",None,None
514,1,48,"In <B-Other>1988</B-Other> , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in <B-Loc>Williamstown</B-Loc> . ",None,None
514,14,18,"In 1988 , he directed three productions : ` ` A Street Car Named <I-Other>Desire</I-Other> ' ' on <I-Other>Broadway</I-Other> , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,14,25,"In 1988 , he directed three productions : ` ` A Street Car Named <I-Other>Desire</I-Other> ' ' on Broadway , ` ` Sweet Bird of <I-Other>Youth</I-Other> ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,14,32,"In 1988 , he directed three productions : ` ` A Street Car Named <I-Other>Desire</I-Other> ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra <I-Org>Theatre</I-Org> in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,14,34,"In 1988 , he directed three productions : ` ` A Street Car Named <I-Other>Desire</I-Other> ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in <B-Loc>Toronto</B-Loc> , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,14,36,"In 1988 , he directed three productions : ` ` A Street Car Named <I-Other>Desire</I-Other> ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , <B-Loc>Canada</B-Loc> , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,14,44,"In 1988 , he directed three productions : ` ` A Street Car Named <I-Other>Desire</I-Other> ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of <I-Other>Oedipus</I-Other> ' ' in Williamstown . ",None,None
514,14,48,"In 1988 , he directed three productions : ` ` A Street Car Named <I-Other>Desire</I-Other> ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in <B-Loc>Williamstown</B-Loc> . ",None,None
514,18,25,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on <I-Other>Broadway</I-Other> , ` ` Sweet Bird of <I-Other>Youth</I-Other> ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,18,32,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on <I-Other>Broadway</I-Other> , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra <I-Org>Theatre</I-Org> in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,18,34,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on <I-Other>Broadway</I-Other> , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in <B-Loc>Toronto</B-Loc> , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,18,36,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on <I-Other>Broadway</I-Other> , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , <B-Loc>Canada</B-Loc> , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,18,44,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on <I-Other>Broadway</I-Other> , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of <I-Other>Oedipus</I-Other> ' ' in Williamstown . ",None,None
514,18,48,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on <I-Other>Broadway</I-Other> , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in <B-Loc>Williamstown</B-Loc> . ",None,None
514,25,32,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of <I-Other>Youth</I-Other> ' ' at the Royal Alexandra <I-Org>Theatre</I-Org> in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,25,34,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of <I-Other>Youth</I-Other> ' ' at the Royal Alexandra Theatre in <B-Loc>Toronto</B-Loc> , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,25,36,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of <I-Other>Youth</I-Other> ' ' at the Royal Alexandra Theatre in Toronto , <B-Loc>Canada</B-Loc> , and ` ` The Legend of Oedipus ' ' in Williamstown . ",None,None
514,25,44,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of <I-Other>Youth</I-Other> ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of <I-Other>Oedipus</I-Other> ' ' in Williamstown . ",None,None
514,25,48,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of <I-Other>Youth</I-Other> ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in <B-Loc>Williamstown</B-Loc> . ",None,None
514,32,34,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra <I-Org>Theatre</I-Org> in <B-Loc>Toronto</B-Loc> , Canada , and ` ` The Legend of Oedipus ' ' in Williamstown . ",OrgBased_In,OrgBased_In
514,32,36,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra <I-Org>Theatre</I-Org> in Toronto , <B-Loc>Canada</B-Loc> , and ` ` The Legend of Oedipus ' ' in Williamstown . ",OrgBased_In,OrgBased_In
514,32,44,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra <I-Org>Theatre</I-Org> in Toronto , Canada , and ` ` The Legend of <I-Other>Oedipus</I-Other> ' ' in Williamstown . ",None,None
514,32,48,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra <I-Org>Theatre</I-Org> in Toronto , Canada , and ` ` The Legend of Oedipus ' ' in <B-Loc>Williamstown</B-Loc> . ",None,None
514,34,36,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in <B-Loc>Toronto</B-Loc> , <B-Loc>Canada</B-Loc> , and ` ` The Legend of Oedipus ' ' in Williamstown . ",Located_In,Located_In
514,34,44,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in <B-Loc>Toronto</B-Loc> , Canada , and ` ` The Legend of <I-Other>Oedipus</I-Other> ' ' in Williamstown . ",None,None
514,34,48,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in <B-Loc>Toronto</B-Loc> , Canada , and ` ` The Legend of Oedipus ' ' in <B-Loc>Williamstown</B-Loc> . ",None,None
514,36,44,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , <B-Loc>Canada</B-Loc> , and ` ` The Legend of <I-Other>Oedipus</I-Other> ' ' in Williamstown . ",None,None
514,36,48,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , <B-Loc>Canada</B-Loc> , and ` ` The Legend of Oedipus ' ' in <B-Loc>Williamstown</B-Loc> . ",None,None
514,44,48,"In 1988 , he directed three productions : ` ` A Street Car Named Desire ' ' on Broadway , ` ` Sweet Bird of Youth ' ' at the Royal Alexandra Theatre in Toronto , Canada , and ` ` The Legend of <I-Other>Oedipus</I-Other> ' ' in <B-Loc>Williamstown</B-Loc> . ",None,None
