SentenceID,token1,token2,Sentence,Predicted,Gold Truth
396,7,28,"Committee-General Command of the Zapatist National Liberation <I-Org> Army </I-Org> "" from the Mexican Southeast "" on 15 March ) ( Text ) 15 March 1994 To the people of <B-Loc> Mexico </B-Loc> , to the people and governments of the world , to the local and international media , brothers : The CCRI-CG ( Indian Revolutionary Clandestine Committee-General Command ) of the EZLN ( Zapatist National Liberation Army ) addresses all of you with respect and honor to state the following : Since the phase prior to the San Cristobal dialogue , the CCRI-CG of the EZLN requested legal support with various problems ",OrgBased_In,OrgBased_In
396,12,28,"Committee-General Command of the Zapatist National Liberation Army "" from the Mexican <I-Loc> Southeast </I-Loc> "" on 15 March ) ( Text ) 15 March 1994 To the people of <B-Loc> Mexico </B-Loc> , to the people and governments of the world , to the local and international media , brothers : The CCRI-CG ( Indian Revolutionary Clandestine Committee-General Command ) of the EZLN ( Zapatist National Liberation Army ) addresses all of you with respect and honor to state the following : Since the phase prior to the San Cristobal dialogue , the CCRI-CG of the EZLN requested legal support with various problems ",None,None
396,12,86,"Committee-General Command of the Zapatist National Liberation Army "" from the Mexican <I-Loc> Southeast </I-Loc> "" on 15 March ) ( Text ) 15 March 1994 To the people of Mexico , to the people and governments of the world , to the local and international media , brothers : The CCRI-CG ( Indian Revolutionary Clandestine Committee-General Command ) of the EZLN ( Zapatist National Liberation Army ) addresses all of you with respect and honor to state the following : Since the phase prior to the San <I-Loc> Cristobal </I-Loc> dialogue , the CCRI-CG of the EZLN requested legal support with various problems ",OrgBased_In,None
396,28,86,"Committee-General Command of the Zapatist National Liberation Army "" from the Mexican Southeast "" on 15 March ) ( Text ) 15 March 1994 To the people of <B-Loc> Mexico </B-Loc> , to the people and governments of the world , to the local and international media , brothers : The CCRI-CG ( Indian Revolutionary Clandestine Committee-General Command ) of the EZLN ( Zapatist National Liberation Army ) addresses all of you with respect and honor to state the following : Since the phase prior to the San <I-Loc> Cristobal </I-Loc> dialogue , the CCRI-CG of the EZLN requested legal support with various problems ",OrgBased_In,None
396,59,12,"Committee-General Command of the Zapatist National Liberation Army "" from the Mexican <I-Loc> Southeast </I-Loc> "" on 15 March ) ( Text ) 15 March 1994 To the people of Mexico , to the people and governments of the world , to the local and international media , brothers : The CCRI-CG ( Indian Revolutionary Clandestine Committee-General Command ) of the <B-Org> EZLN </B-Org> ( Zapatist National Liberation Army ) addresses all of you with respect and honor to state the following : Since the phase prior to the San Cristobal dialogue , the CCRI-CG of the EZLN requested legal support with various problems ",OrgBased_In,OrgBased_In
396,59,28,"Committee-General Command of the Zapatist National Liberation Army "" from the Mexican Southeast "" on 15 March ) ( Text ) 15 March 1994 To the people of <B-Loc> Mexico </B-Loc> , to the people and governments of the world , to the local and international media , brothers : The CCRI-CG ( Indian Revolutionary Clandestine Committee-General Command ) of the <B-Org> EZLN </B-Org> ( Zapatist National Liberation Army ) addresses all of you with respect and honor to state the following : Since the phase prior to the San Cristobal dialogue , the CCRI-CG of the EZLN requested legal support with various problems ",OrgBased_In,OrgBased_In
396,64,12,"Committee-General Command of the Zapatist National Liberation Army "" from the Mexican <I-Loc> Southeast </I-Loc> "" on 15 March ) ( Text ) 15 March 1994 To the people of Mexico , to the people and governments of the world , to the local and international media , brothers : The CCRI-CG ( Indian Revolutionary Clandestine Committee-General Command ) of the EZLN ( Zapatist National Liberation <I-Org> Army </I-Org> ) addresses all of you with respect and honor to state the following : Since the phase prior to the San Cristobal dialogue , the CCRI-CG of the EZLN requested legal support with various problems ",OrgBased_In,OrgBased_In
396,64,28,"Committee-General Command of the Zapatist National Liberation Army "" from the Mexican Southeast "" on 15 March ) ( Text ) 15 March 1994 To the people of <B-Loc> Mexico </B-Loc> , to the people and governments of the world , to the local and international media , brothers : The CCRI-CG ( Indian Revolutionary Clandestine Committee-General Command ) of the EZLN ( Zapatist National Liberation <I-Org> Army </I-Org> ) addresses all of you with respect and honor to state the following : Since the phase prior to the San Cristobal dialogue , the CCRI-CG of the EZLN requested legal support with various problems ",OrgBased_In,OrgBased_In
396,86,93,"Committee-General Command of the Zapatist National Liberation Army "" from the Mexican Southeast "" on 15 March ) ( Text ) 15 March 1994 To the people of Mexico , to the people and governments of the world , to the local and international media , brothers : The CCRI-CG ( Indian Revolutionary Clandestine Committee-General Command ) of the EZLN ( Zapatist National Liberation Army ) addresses all of you with respect and honor to state the following : Since the phase prior to the San <I-Loc> Cristobal </I-Loc> dialogue , the CCRI-CG of the <B-Org> EZLN </B-Org> requested legal support with various problems ",OrgBased_In,None
396,93,28,"Committee-General Command of the Zapatist National Liberation Army "" from the Mexican Southeast "" on 15 March ) ( Text ) 15 March 1994 To the people of <B-Loc> Mexico </B-Loc> , to the people and governments of the world , to the local and international media , brothers : The CCRI-CG ( Indian Revolutionary Clandestine Committee-General Command ) of the EZLN ( Zapatist National Liberation Army ) addresses all of you with respect and honor to state the following : Since the phase prior to the San Cristobal dialogue , the CCRI-CG of the <B-Org> EZLN </B-Org> requested legal support with various problems ",OrgBased_In,OrgBased_In
396,93,12,"Committee-General Command of the Zapatist National Liberation Army "" from the Mexican <I-Loc> Southeast </I-Loc> "" on 15 March ) ( Text ) 15 March 1994 To the people of Mexico , to the people and governments of the world , to the local and international media , brothers : The CCRI-CG ( Indian Revolutionary Clandestine Committee-General Command ) of the EZLN ( Zapatist National Liberation Army ) addresses all of you with respect and honor to state the following : Since the phase prior to the San Cristobal dialogue , the CCRI-CG of the <B-Org> EZLN </B-Org> requested legal support with various problems ",OrgBased_In,OrgBased_In
397,13,16,"On this date : In 1758 , the fifth President of the United <I-Loc> States </I-Loc> , James <I-Peop> Monroe </I-Peop> , was born in Westmoreland County , Va . ",None,None
397,13,24,"On this date : In 1758 , the fifth President of the United <I-Loc> States </I-Loc> , James Monroe , was born in Westmoreland County , <I-Loc> Va </I-Loc> . ",None,None
397,16,24,"On this date : In 1758 , the fifth President of the United States , James <I-Peop> Monroe </I-Peop> , was born in Westmoreland County , <I-Loc> Va </I-Loc> . ",Live_In,Live_In
398,36,41,"And at the same time , the country is protecting the secrecy of the military program for building a nuclear-powered submarine , a program that is being carried out in an extremely efficient manner by the <B-Org> Navy </B-Org> at the Aramar Experimental <I-Loc> Center </I-Loc> in Ipero , Sao Paulo . ",None,None
398,36,43,"And at the same time , the country is protecting the secrecy of the military program for building a nuclear-powered submarine , a program that is being carried out in an extremely efficient manner by the <B-Org> Navy </B-Org> at the Aramar Experimental Center in <B-Loc> Ipero </B-Loc> , Sao Paulo . ",None,None
398,36,46,"And at the same time , the country is protecting the secrecy of the military program for building a nuclear-powered submarine , a program that is being carried out in an extremely efficient manner by the <B-Org> Navy </B-Org> at the Aramar Experimental Center in Ipero , Sao <I-Loc> Paulo </I-Loc> . ",None,None
398,41,43,"And at the same time , the country is protecting the secrecy of the military program for building a nuclear-powered submarine , a program that is being carried out in an extremely efficient manner by the Navy at the Aramar Experimental <I-Loc> Center </I-Loc> in <B-Loc> Ipero </B-Loc> , Sao Paulo . ",Located_In,Located_In
398,41,46,"And at the same time , the country is protecting the secrecy of the military program for building a nuclear-powered submarine , a program that is being carried out in an extremely efficient manner by the Navy at the Aramar Experimental <I-Loc> Center </I-Loc> in Ipero , Sao <I-Loc> Paulo </I-Loc> . ",Located_In,Located_In
398,43,46,"And at the same time , the country is protecting the secrecy of the military program for building a nuclear-powered submarine , a program that is being carried out in an extremely efficient manner by the Navy at the Aramar Experimental Center in <B-Loc> Ipero </B-Loc> , Sao <I-Loc> Paulo </I-Loc> . ",Located_In,Located_In
399,1,10,Labor <I-Org> Union </I-Org> Group Endorses Perez Balladares for President PA2203162994 Panama <I-Loc> City </I-Loc> LA ESTRELLA DE PANAMA in Spanish 21 Mar 94 p A1 ,OrgBased_In,None
399,5,1,Labor <I-Org> Union </I-Org> Group Endorses Perez <I-Peop> Balladares </I-Peop> for President PA2203162994 Panama City LA ESTRELLA DE PANAMA in Spanish 21 Mar 94 p A1 ,Work_For,Work_For
400,17,20,"Police sources reported today , Saturday , that the children were found in a home owned by <B-Loc> U.S. </B-Loc> citizen Sara <I-Peop> Matzar </I-Peop> in Pabnjachel in the northwestern department of Solola . ",None,None
400,17,22,"Police sources reported today , Saturday , that the children were found in a home owned by <B-Loc> U.S. </B-Loc> citizen Sara Matzar in <B-Loc> Pabnjachel </B-Loc> in the northwestern department of Solola . ",None,None
400,17,28,"Police sources reported today , Saturday , that the children were found in a home owned by <B-Loc> U.S. </B-Loc> citizen Sara Matzar in Pabnjachel in the northwestern department of <B-Loc> Solola </B-Loc> . ",None,None
400,20,28,"Police sources reported today , Saturday , that the children were found in a home owned by U.S. citizen Sara <I-Peop> Matzar </I-Peop> in Pabnjachel in the northwestern department of <B-Loc> Solola </B-Loc> . ",None,Live_In
400,20,22,"Police sources reported today , Saturday , that the children were found in a home owned by U.S. citizen Sara <I-Peop> Matzar </I-Peop> in <B-Loc> Pabnjachel </B-Loc> in the northwestern department of Solola . ",None,Live_In
400,22,28,"Police sources reported today , Saturday , that the children were found in a home owned by U.S. citizen Sara Matzar in <B-Loc> Pabnjachel </B-Loc> in the northwestern department of <B-Loc> Solola </B-Loc> . ",Located_In,Located_In
401,0,10,<B-Loc> U.S. </B-Loc> Bankruptcy Judge George Proctor on Friday authorized appointment of <B-Peop> Bakst </B-Peop> as trustee . ,None,None
401,4,0,<B-Loc> U.S. </B-Loc> Bankruptcy Judge George <I-Peop> Proctor </I-Peop> on Friday authorized appointment of Bakst as trustee . ,Live_In,Live_In
402,12,8,"In an "" electoral communique "" signed by <B-Org> CNTP </B-Org> Secretary Luis Cobos <I-Peop> R. </I-Peop> , the organization said it hopes that with this decision "" we will achieve the return of the Torrijist forces to power to stimulate the process of national liberation . "" ",Work_For,Work_For
403,11,30,"The workers ' organization also voiced its support for Andres Vega <I-Peop> Cedeno </I-Peop> , also known as "" Domplin , "" a radio commentator who is running for mayor of Panama <I-Loc> City </I-Loc> ; and recommended that "" the workers also vote for Felipe Cano , who is running for mayor of San Miguelito . "" ",Live_In,Live_In
403,30,42,"The workers ' organization also voiced its support for Andres Vega Cedeno , also known as "" Domplin , "" a radio commentator who is running for mayor of Panama <I-Loc> City </I-Loc> ; and recommended that "" the workers also vote for Felipe <I-Peop> Cano </I-Peop> , who is running for mayor of San Miguelito . "" ",None,None
403,30,51,"The workers ' organization also voiced its support for Andres Vega Cedeno , also known as "" Domplin , "" a radio commentator who is running for mayor of Panama <I-Loc> City </I-Loc> ; and recommended that "" the workers also vote for Felipe Cano , who is running for mayor of San <I-Loc> Miguelito </I-Loc> . "" ",None,None
403,42,51,"The workers ' organization also voiced its support for Andres Vega Cedeno , also known as "" Domplin , "" a radio commentator who is running for mayor of Panama City ; and recommended that "" the workers also vote for Felipe <I-Peop> Cano </I-Peop> , who is running for mayor of San <I-Loc> Miguelito </I-Loc> . "" ",Live_In,Live_In
404,0,6,"<B-Peop> King </B-Peop> rose to prominence after Mrs. <I-Peop> Parks </I-Peop> ' action in December 1955 in Montgomery , Ala. , set the stage for a boycott and subsequent demonstrations that caught the nation by surprise . ",Kill,None
404,0,13,"<B-Peop> King </B-Peop> rose to prominence after Mrs. Parks ' action in December 1955 in <B-Loc> Montgomery </B-Loc> , Ala. , set the stage for a boycott and subsequent demonstrations that caught the nation by surprise . ",None,None
404,0,15,"<B-Peop> King </B-Peop> rose to prominence after Mrs. Parks ' action in December 1955 in Montgomery , <B-Loc> Ala. </B-Loc> , set the stage for a boycott and subsequent demonstrations that caught the nation by surprise . ",None,None
404,6,15,"King rose to prominence after Mrs. <I-Peop> Parks </I-Peop> ' action in December 1955 in Montgomery , <B-Loc> Ala. </B-Loc> , set the stage for a boycott and subsequent demonstrations that caught the nation by surprise . ",Live_In,Live_In
404,6,13,"King rose to prominence after Mrs. <I-Peop> Parks </I-Peop> ' action in December 1955 in <B-Loc> Montgomery </B-Loc> , Ala. , set the stage for a boycott and subsequent demonstrations that caught the nation by surprise . ",Live_In,Live_In
404,13,15,"King rose to prominence after Mrs. Parks ' action in December 1955 in <B-Loc> Montgomery </B-Loc> , <B-Loc> Ala. </B-Loc> , set the stage for a boycott and subsequent demonstrations that caught the nation by surprise . ",Located_In,Located_In
405,0,9,<B-Loc> Croatia </B-Loc> 's Granic Admits Downed Planes Took Off From <B-Loc> Croatia </B-Loc> LD0303083794 Moscow ITAR-TASS in English 0729 GMT 3 Mar 94 ,None,None
405,0,11,<B-Loc> Croatia </B-Loc> 's Granic Admits Downed Planes Took Off From Croatia LD0303083794 <B-Loc> Moscow </B-Loc> ITAR-TASS in English 0729 GMT 3 Mar 94 ,None,None
405,2,0,<B-Loc> Croatia </B-Loc> 's <B-Peop> Granic </B-Peop> Admits Downed Planes Took Off From Croatia LD0303083794 Moscow ITAR-TASS in English 0729 GMT 3 Mar 94 ,None,Live_In
405,2,9,Croatia 's <B-Peop> Granic </B-Peop> Admits Downed Planes Took Off From <B-Loc> Croatia </B-Loc> LD0303083794 Moscow ITAR-TASS in English 0729 GMT 3 Mar 94 ,None,Live_In
405,9,11,Croatia 's Granic Admits Downed Planes Took Off From <B-Loc> Croatia </B-Loc> LD0303083794 <B-Loc> Moscow </B-Loc> ITAR-TASS in English 0729 GMT 3 Mar 94 ,Located_In,None
406,1,0,<B-Loc> Moscow </B-Loc> <B-Org> ITAR-TASS </B-Org> ,OrgBased_In,OrgBased_In
407,5,2,( By <B-Org> ITAR-TASS </B-Org> correspondent Boris <I-Peop> Sitnikov </I-Peop> ) ,Work_For,Work_For
408,4,14,"Those honored were Jean <I-Peop> Griffith </I-Peop> , mother of a man killed on a Howard <I-Loc> Beach </I-Loc> , Queens , parkway after being chased by a gang of whites in December 1986 ; ",Live_In,None
408,4,16,"Those honored were Jean <I-Peop> Griffith </I-Peop> , mother of a man killed on a Howard Beach , <B-Loc> Queens </B-Loc> , parkway after being chased by a gang of whites in December 1986 ; ",Live_In,None
408,14,16,"Those honored were Jean Griffith , mother of a man killed on a Howard <I-Loc> Beach </I-Loc> , <B-Loc> Queens </B-Loc> , parkway after being chased by a gang of whites in December 1986 ; ",Located_In,Located_In
409,0,6,<B-Org> BSP </B-Org> floor leader Nora Ananieva told <B-Org> BTA </B-Org> that the NATO ultimatum is rather a preventive measure and it will hardly come to actual air strikes . ,None,None
409,0,9,<B-Org> BSP </B-Org> floor leader Nora Ananieva told BTA that the <B-Org> NATO </B-Org> ultimatum is rather a preventive measure and it will hardly come to actual air strikes . ,None,None
409,4,0,<B-Org> BSP </B-Org> floor leader Nora <I-Peop> Ananieva </I-Peop> told BTA that the NATO ultimatum is rather a preventive measure and it will hardly come to actual air strikes . ,Work_For,Work_For
409,6,9,BSP floor leader Nora Ananieva told <B-Org> BTA </B-Org> that the <B-Org> NATO </B-Org> ultimatum is rather a preventive measure and it will hardly come to actual air strikes . ,None,None
410,3,5,"Attending were Spencer <I-Peop> Christian </I-Peop> of <B-Org> ABC </B-Org> 's ` ` Good Morning , America ' ' ; ",Work_For,Work_For
411,0,8,<B-Org> ITAR-TASS </B-Org> Carries Press Review for 5 Mar LD0503072994 <B-Loc> Moscow </B-Loc> ITAR-TASS in English 0548 GMT 5 Mar 94 ,OrgBased_In,OrgBased_In
411,9,8,ITAR-TASS Carries Press Review for 5 Mar LD0503072994 <B-Loc> Moscow </B-Loc> <B-Org> ITAR-TASS </B-Org> in English 0548 GMT 5 Mar 94 ,OrgBased_In,OrgBased_In
412,1,0,<B-Loc> Moscow </B-Loc> <B-Org> ITAR-TASS </B-Org> ,OrgBased_In,OrgBased_In
413,0,7,<B-Loc> Moscow </B-Loc> March 5 ( ITAR-TASS ) -- <B-Loc> Moscow </B-Loc> leading newspapers concentrate on the speeches by President Boris Yeltsin and Premier Viktor Chernomyrdin at the government 's enlarged meeting on Friday . ,Located_In,None
413,4,7,Moscow March 5 ( <B-Org> ITAR-TASS </B-Org> ) -- <B-Loc> Moscow </B-Loc> leading newspapers concentrate on the speeches by President Boris Yeltsin and Premier Viktor Chernomyrdin at the government 's enlarged meeting on Friday . ,OrgBased_In,OrgBased_In
413,4,0,<B-Loc> Moscow </B-Loc> March 5 ( <B-Org> ITAR-TASS </B-Org> ) -- Moscow leading newspapers concentrate on the speeches by President Boris Yeltsin and Premier Viktor Chernomyrdin at the government 's enlarged meeting on Friday . ,OrgBased_In,OrgBased_In
413,17,7,Moscow March 5 ( ITAR-TASS ) -- <B-Loc> Moscow </B-Loc> leading newspapers concentrate on the speeches by President Boris <I-Peop> Yeltsin </I-Peop> and Premier Viktor Chernomyrdin at the government 's enlarged meeting on Friday . ,Live_In,Live_In
413,17,0,<B-Loc> Moscow </B-Loc> March 5 ( ITAR-TASS ) -- Moscow leading newspapers concentrate on the speeches by President Boris <I-Peop> Yeltsin </I-Peop> and Premier Viktor Chernomyrdin at the government 's enlarged meeting on Friday . ,Live_In,Live_In
413,21,0,<B-Loc> Moscow </B-Loc> March 5 ( ITAR-TASS ) -- Moscow leading newspapers concentrate on the speeches by President Boris Yeltsin and Premier Viktor <I-Peop> Chernomyrdin </I-Peop> at the government 's enlarged meeting on Friday . ,Live_In,Live_In
413,21,7,Moscow March 5 ( ITAR-TASS ) -- <B-Loc> Moscow </B-Loc> leading newspapers concentrate on the speeches by President Boris Yeltsin and Premier Viktor <I-Peop> Chernomyrdin </I-Peop> at the government 's enlarged meeting on Friday . ,Live_In,Live_In
414,0,2,"<B-Loc> BANGKOK </B-Loc> , <B-Loc> Thailand </B-Loc> ( AP ) ",Located_In,Located_In
414,4,2,"BANGKOK , <B-Loc> Thailand </B-Loc> ( <B-Org> AP </B-Org> ) ",OrgBased_In,OrgBased_In
414,4,0,"<B-Loc> BANGKOK </B-Loc> , Thailand ( <B-Org> AP </B-Org> ) ",OrgBased_In,OrgBased_In
415,31,42,"Last week , commissioners approved spending $2.3 million in county funds for constructing an outside elevator , to be used to carry visitors to the sixth floor , where Lee Harvey <I-Peop> Oswald </I-Peop> was believed to have perched on the day of the <B-Peop> Kennedy </B-Peop> assassination , Nov. 22 , 1963 . ",Kill,Kill
416,28,18,"Today 's Highlight in History : On the Ides of March , 44 B.C. , Roman Emperor Julius <I-Peop> Caesar </I-Peop> was assassinated by a group of nobles that included <B-Peop> Brutus </B-Peop> and Cassius . ",Kill,Kill
416,30,18,"Today 's Highlight in History : On the Ides of March , 44 B.C. , Roman Emperor Julius <I-Peop> Caesar </I-Peop> was assassinated by a group of nobles that included Brutus and <B-Peop> Cassius </B-Peop> . ",Kill,Kill
417,15,29,"After nearly two decades in prison for the assassination of the Rev. Martin Luther King <I-Peop> Jr. </I-Peop> , James Earl Ray says he would trade places with the hostages in <B-Loc> Lebanon </B-Loc> . ",None,None
417,19,15,"After nearly two decades in prison for the assassination of the Rev. Martin Luther King <I-Peop> Jr. </I-Peop> , James Earl <I-Peop> Ray </I-Peop> says he would trade places with the hostages in Lebanon . ",Kill,Kill
418,0,24,"<B-Peop> Ray </B-Peop> is being held in Tennessee 's Brushy Mountain State Prison on a 99-year sentence for the April 4 , 1968 , slaying of <B-Peop> King </B-Peop> . ",Kill,Kill
418,5,10,"Ray is being held in <B-Loc> Tennessee </B-Loc> 's Brushy Mountain State <I-Org> Prison </I-Org> on a 99-year sentence for the April 4 , 1968 , slaying of King . ",None,None
418,5,24,"Ray is being held in <B-Loc> Tennessee </B-Loc> 's Brushy Mountain State Prison on a 99-year sentence for the April 4 , 1968 , slaying of <B-Peop> King </B-Peop> . ",None,None
418,10,24,"Ray is being held in Tennessee 's Brushy Mountain State <I-Org> Prison </I-Org> on a 99-year sentence for the April 4 , 1968 , slaying of <B-Peop> King </B-Peop> . ",None,None
419,8,21,"The PRAVDA newspaper carries an interview with Radovan <I-Peop> Karadzic </I-Peop> , leader of Bosnian Serbs and vice-president of the Union of Serb <I-Org> Writers </I-Org> . ",Work_For,Work_For
420,4,18,"In 1969 , Sirhan <I-Peop> Sirhan </I-Peop> was sentenced to death for the assassination of New York Sen. Robert F. <I-Peop> Kennedy </I-Peop> . ",Kill,Kill
421,4,12,"In 1969 , Sirhan <I-Peop> Sirhan </I-Peop> was convicted of assassinating Sen. Robert F. <I-Peop> Kennedy </I-Peop> . ",Kill,Kill
422,2,24,"William Leonard <I-Peop> Jennings </I-Peop> sobbed loudly as he appeared in a magistrates court in West Yorkshire and was charged with killing his 3-year-old son , <B-Peop> Stephen </B-Peop> , who was last seen alive on Dec. 12 , 1962 . ",None,Kill
422,14,24,"William Leonard Jennings sobbed loudly as he appeared in a magistrates court in West <I-Loc> Yorkshire </I-Loc> and was charged with killing his 3-year-old son , <B-Peop> Stephen </B-Peop> , who was last seen alive on Dec. 12 , 1962 . ",None,None
423,5,33,"The summary also concluded that <B-Peop> Sirhan </B-Peop> , who is serving a life sentence at Soledad Prison for the killing , was sane and was not under the influence of alcohol when he shot <B-Peop> Kennedy </B-Peop> moments after he had claimed victory in the California Democratic presidential primary . ",None,Kill
423,15,33,"The summary also concluded that Sirhan , who is serving a life sentence at Soledad <I-Org> Prison </I-Org> for the killing , was sane and was not under the influence of alcohol when he shot <B-Peop> Kennedy </B-Peop> moments after he had claimed victory in the California Democratic presidential primary . ",None,None
423,15,42,"The summary also concluded that Sirhan , who is serving a life sentence at Soledad <I-Org> Prison </I-Org> for the killing , was sane and was not under the influence of alcohol when he shot Kennedy moments after he had claimed victory in the <B-Loc> California </B-Loc> Democratic presidential primary . ",None,None
423,33,42,"The summary also concluded that Sirhan , who is serving a life sentence at Soledad Prison for the killing , was sane and was not under the influence of alcohol when he shot <B-Peop> Kennedy </B-Peop> moments after he had claimed victory in the <B-Loc> California </B-Loc> Democratic presidential primary . ",None,None
424,1,10,"Edward <I-Peop> Marks </I-Peop> , an official with the Montgomery County Democratic <I-Org> Party </I-Org> , argued that if Ms. Toth is not interested in the job , ` ` she should get out. .. . ",Work_For,Work_For
424,10,16,"Edward Marks , an official with the Montgomery County Democratic <I-Org> Party </I-Org> , argued that if Ms. <I-Peop> Toth </I-Peop> is not interested in the job , ` ` she should get out. .. . ",Work_For,None
425,5,12,"In 1865 , John Wilkes <I-Peop> Booth </I-Peop> , the assassin of President Abraham <I-Peop> Lincoln </I-Peop> , was surrounded by federal troops near Bowling Green , Va. , and killed . ",Kill,Kill
425,12,23,"In 1865 , John Wilkes Booth , the assassin of President Abraham <I-Peop> Lincoln </I-Peop> , was surrounded by federal troops near Bowling Green , <I-Loc> Va. </I-Loc> , and killed . ",None,None
426,3,20,"( Excerpts ) <B-Loc> Knin </B-Loc> , 12 Feb ( TANJUG ) -- The constitutive session of the new ( Serb ) <B-Loc> Krajina </B-Loc> parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of Milan Martic as president ( of the RSK ( republic of Serbian Krajina ) ) . ",None,None
426,3,47,"( Excerpts ) <B-Loc> Knin </B-Loc> , 12 Feb ( TANJUG ) -- The constitutive session of the new ( Serb ) Krajina parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of Milan <I-Peop> Martic </I-Peop> as president ( of the RSK ( republic of Serbian Krajina ) ) . ",None,None
426,3,53,"( Excerpts ) <B-Loc> Knin </B-Loc> , 12 Feb ( TANJUG ) -- The constitutive session of the new ( Serb ) Krajina parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of Milan Martic as president ( of the <B-Loc> RSK </B-Loc> ( republic of Serbian Krajina ) ) . ",None,None
426,3,58,"( Excerpts ) <B-Loc> Knin </B-Loc> , 12 Feb ( TANJUG ) -- The constitutive session of the new ( Serb ) Krajina parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of Milan Martic as president ( of the RSK ( republic of Serbian <I-Loc> Krajina </I-Loc> ) ) . ",None,None
426,8,3,"( Excerpts ) <B-Loc> Knin </B-Loc> , 12 Feb ( <B-Org> TANJUG </B-Org> ) -- The constitutive session of the new ( Serb ) Krajina parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of Milan Martic as president ( of the RSK ( republic of Serbian Krajina ) ) . ",OrgBased_In,OrgBased_In
426,20,53,"( Excerpts ) Knin , 12 Feb ( TANJUG ) -- The constitutive session of the new ( Serb ) <B-Loc> Krajina </B-Loc> parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of Milan Martic as president ( of the <B-Loc> RSK </B-Loc> ( republic of Serbian Krajina ) ) . ",None,None
426,20,58,"( Excerpts ) Knin , 12 Feb ( TANJUG ) -- The constitutive session of the new ( Serb ) <B-Loc> Krajina </B-Loc> parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of Milan Martic as president ( of the RSK ( republic of Serbian <I-Loc> Krajina </I-Loc> ) ) . ",None,None
426,47,20,"( Excerpts ) Knin , 12 Feb ( TANJUG ) -- The constitutive session of the new ( Serb ) <B-Loc> Krajina </B-Loc> parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of Milan <I-Peop> Martic </I-Peop> as president ( of the RSK ( republic of Serbian Krajina ) ) . ",None,Live_In
426,47,53,"( Excerpts ) Knin , 12 Feb ( TANJUG ) -- The constitutive session of the new ( Serb ) Krajina parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of Milan <I-Peop> Martic </I-Peop> as president ( of the <B-Loc> RSK </B-Loc> ( republic of Serbian Krajina ) ) . ",Live_In,Live_In
426,47,58,"( Excerpts ) Knin , 12 Feb ( TANJUG ) -- The constitutive session of the new ( Serb ) Krajina parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of Milan <I-Peop> Martic </I-Peop> as president ( of the RSK ( republic of Serbian <I-Loc> Krajina </I-Loc> ) ) . ",Live_In,Live_In
426,53,58,"( Excerpts ) Knin , 12 Feb ( TANJUG ) -- The constitutive session of the new ( Serb ) Krajina parliament has ended with the election of a speaker and two deputy speakers of the assembly , and with the formal swearing into office of Milan Martic as president ( of the <B-Loc> RSK </B-Loc> ( republic of Serbian <I-Loc> Krajina </I-Loc> ) ) . ",Located_In,None
427,0,12,<B-Peop> Sirhan </B-Peop> says he was the lone assassin but can 't remember shooting <B-Peop> Kennedy </B-Peop> . ,Kill,Kill
428,8,12,"The items included the .22-caliber gun Sirhan Bishara <I-Peop> Sirhan </I-Peop> used to kill <B-Peop> Kennedy </B-Peop> on June 5 , 1968 , in the hotel kitchen . ",Kill,Kill
429,4,11,"( Text ) Vyacheslav <I-Peop> Chornovil </I-Peop> , leader of the Ukrainian Popular <I-Org> Rukh </I-Org> , intends to run for the presidency in the 26 June , 1994 elections , officials in the Rukh press service told INTERFAX-Ukraine . ",Work_For,Work_For
429,11,31,"( Text ) Vyacheslav Chornovil , leader of the Ukrainian Popular <I-Org> Rukh </I-Org> , intends to run for the presidency in the 26 June , 1994 elections , officials in the Rukh <I-Org> press </I-Org> service told INTERFAX-Ukraine . ",None,None
429,11,34,"( Text ) Vyacheslav Chornovil , leader of the Ukrainian Popular <I-Org> Rukh </I-Org> , intends to run for the presidency in the 26 June , 1994 elections , officials in the Rukh press service told <B-Org> INTERFAX-Ukraine </B-Org> . ",None,None
429,31,34,"( Text ) Vyacheslav Chornovil , leader of the Ukrainian Popular Rukh , intends to run for the presidency in the 26 June , 1994 elections , officials in the Rukh <I-Org> press </I-Org> service told <B-Org> INTERFAX-Ukraine </B-Org> . ",None,None
430,1,11,"Sirhan <I-Peop> Sirhan </I-Peop> , a Jordanian immigrant , was convicted of murdering <B-Peop> Kennedy </B-Peop> and is serving a life term at Soledad Prison . ",Kill,Kill
430,11,19,"Sirhan Sirhan , a Jordanian immigrant , was convicted of murdering <B-Peop> Kennedy </B-Peop> and is serving a life term at <B-Loc> Soledad </B-Loc> Prison . ",None,None
