SentenceID,tokenID,Word,Predicted,Gold Truth
456,31,balcony,O,O
456,32,of,O,O
456,33,the,O,O
456,34,Lorraine,B-Loc,B-Org
456,35,Motel,I-Loc,I-Org
456,36,in,O,O
456,37,Memphis,B-Loc,B-Loc
456,38,.,O,O
457,1,Anna,B-Peop,B-Peop
457,2,Sandhu,I-Peop,I-Peop
457,3,Ray,I-Peop,I-Peop
457,4,",",O,O
457,5,who,O,O
457,6,10,O,O
457,7,years,O,O
457,8,ago,O,O
457,9,Thursday,O,B-Other
457,10,wed,O,O
457,11,the,O,O
457,12,man,O,O
457,13,convicted,O,O
457,14,of,O,O
457,15,killing,O,O
457,16,the,O,O
457,17,Rev.,B-Peop,B-Peop
457,18,Martin,I-Peop,I-Peop
457,19,Luther,I-Peop,I-Peop
457,20,King,I-Peop,I-Peop
457,21,Jr.,I-Peop,I-Peop
457,22,",",O,O
457,23,said,O,O
457,24,on,O,O
457,25,her,O,O
457,26,anniversary,O,O
457,27,that,O,O
457,28,she,O,O
457,29,plans,O,O
457,30,to,O,O
457,31,divorce,O,O
457,32,James,B-Peop,B-Peop
457,33,Earl,I-Peop,I-Peop
457,34,Ray,I-Peop,I-Peop
457,35,.,O,O
458,1,In,O,O
458,2,1901,O,O
458,3,",",O,O
458,4,President,B-Peop,B-Peop
458,5,William,I-Peop,I-Peop
458,6,McKinley,I-Peop,I-Peop
458,7,'s,O,O
458,8,assassin,O,O
458,9,",",O,O
458,10,Leon,B-Peop,B-Peop
458,11,Czolgosz,I-Peop,I-Peop
458,12,",",O,O
458,13,was,O,O
458,14,electrocuted,O,O
458,15,.,O,O
459,1,The,O,O
459,2,Warren,B-Org,B-Org
459,3,Commission,I-Org,I-Org
459,4,found,O,O
459,5,Oswald,B-Peop,B-Peop
459,6,acted,O,O
459,7,alone,O,O
459,8,in,O,O
459,9,killing,O,O
459,10,Kennedy,B-Peop,B-Peop
459,11,.,O,O
460,1,They,O,O
460,2,found,O,O
460,3,it,O,O
460,4,when,O,O
460,5,Herschel,B-Peop,B-Peop
460,6,Grynszpan,I-Peop,I-Peop
460,7,",",O,O
460,8,a,O,O
460,9,17-year-old,O,O
460,10,Jew,B-Peop,B-Other
460,11,enraged,O,O
460,12,by,O,O
460,13,his,O,O
460,14,family,O,O
460,15,'s,O,O
460,16,deportation,O,O
460,17,to,O,O
460,18,Poland,B-Peop,B-Loc
460,19,",",O,O
460,20,shot,O,O
460,21,and,O,O
460,22,mortally,O,O
460,23,wounded,O,O
460,24,German,B-Peop,B-Peop
460,25,Embassy,I-Peop,I-Peop
460,26,Third,I-Peop,I-Peop
460,27,Secretary,I-Peop,I-Peop
460,28,Ernst,I-Peop,I-Peop
460,29,vom,I-Peop,I-Peop
460,30,Rath,I-Peop,I-Peop
460,31,in,O,O
460,32,Paris,B-Loc,B-Loc
460,33,on,O,O
460,34,Nov.,B-Other,B-Other
460,35,7,O,O
460,36,",",O,O
460,37,1938,O,O
460,38,.,O,O
461,1,Most,O,O
461,2,of,O,O
461,3,the,O,O
461,4,work,O,O
461,5,conducted,O,O
461,6,by,O,O
461,7,the,O,O
461,8,Warren,B-Org,B-Org
461,9,Commission,I-Org,I-Org
461,10,",",O,O
461,11,which,O,O
461,12,concluded,O,O
461,13,that,O,O
461,14,Lee,B-Peop,B-Peop
461,15,Harvey,I-Peop,I-Peop
461,16,Oswald,I-Peop,I-Peop
461,17,acted,O,O
461,18,alone,O,O
461,19,in,O,O
461,20,the,O,O
461,21,Kennedy,B-Loc,B-Peop
461,22,slaying,O,O
461,23,",",O,O
461,24,has,O,O
461,25,been,O,O
461,26,opened,O,O
461,27,to,O,O
461,28,the,O,O
461,29,public,O,O
461,30,",",O,O
461,31,a,O,O
461,32,move,O,O
461,33,that,O,O
461,34,has,O,O
461,35,helped,O,O
461,36,researchers,O,O
461,37,evaluate,O,O
461,38,_,O,O
461,39,and,O,O
461,40,in,O,O
461,41,many,O,O
461,42,cases,O,O
461,43,strongly,O,O
461,44,criticize,O,O
461,45,_,O,O
461,46,that,O,O
461,47,investigation,O,O
461,48,.,O,O
462,1,The,O,O
462,2,nine,O,O
462,3,sentences,O,O
462,4,noting,O,O
462,5,the,O,O
462,6,spot,O,O
462,7,where,O,O
462,8,Dallas,B-Loc,B-Loc
462,9,was,O,O
462,10,settled,O,O
462,11,are,O,O
462,12,followed,O,O
462,13,by,O,O
462,14,this,O,O
462,15,:,O,O
462,16,`,O,O
462,17,`,O,O
462,18,On,O,O
462,19,Nov.,B-Other,B-Other
462,20,22,O,O
462,21,",",O,O
462,22,1963,O,O
462,23,",",O,O
462,24,the,O,O
462,25,building,O,O
462,26,gained,O,O
462,27,national,O,O
462,28,notoriety,O,O
462,29,when,O,O
462,30,Lee,B-Peop,B-Peop
462,31,Harvey,I-Peop,I-Peop
462,32,Oswald,I-Peop,I-Peop
462,33,allegedly,O,O
462,34,shot,O,O
462,35,and,O,O
462,36,killed,O,O
462,37,President,B-Peop,B-Peop
462,38,John,I-Peop,I-Peop
462,39,F.,I-Peop,I-Peop
462,40,Kennedy,I-Peop,I-Peop
462,41,from,O,O
462,42,a,O,O
462,43,sixth,O,O
462,44,floor,O,O
462,45,window,O,O
462,46,as,O,O
462,47,the,O,O
462,48,presidential,O,O
462,49,motorcade,O,O
462,50,passed,O,O
463,1,Gary,B-Peop,B-Peop
463,2,Hess,I-Peop,I-Peop
463,3,",",O,O
463,4,an,O,O
463,5,Emery,B-Loc,B-Org
463,6,employee,O,O
463,7,",",O,O
463,8,saw,O,O
463,9,the,O,O
463,10,plane,O,O
463,11,go,O,O
463,12,down,O,O
463,13,as,O,O
463,14,he,O,O
463,15,was,O,O
463,16,getting,O,O
463,17,off,O,O
463,18,work,O,O
463,19,at,O,O
463,20,the,O,O
463,21,airport,O,O
463,22,.,O,O
464,1,Joe,B-Peop,B-Peop
464,2,Weitz,I-Peop,I-Peop
464,3,",",O,O
464,4,another,O,O
464,5,Emery,B-Loc,B-Org
464,6,employee,O,O
464,7,",",O,O
464,8,said,O,O
464,9,the,O,O
464,10,plane,O,O
464,11,appeared,O,O
464,12,to,O,O
464,13,burst,O,O
464,14,into,O,O
464,15,flame,O,O
464,16,shortly,O,O
464,17,after,O,O
464,18,it,O,O
464,19,cleared,O,O
464,20,the,O,O
464,21,runway,O,O
464,22,.,O,O
465,1,Most,O,O
465,2,of,O,O
465,3,the,O,O
465,4,work,O,O
465,5,conducted,O,O
465,6,by,O,O
465,7,the,O,O
465,8,Warren,B-Org,B-Org
465,9,Commission,I-Org,I-Org
465,10,",",O,O
465,11,which,O,O
465,12,concluded,O,O
465,13,that,O,O
465,14,Lee,B-Peop,B-Peop
465,15,Harvey,I-Peop,I-Peop
465,16,Oswald,I-Peop,I-Peop
465,17,acted,O,O
465,18,alone,O,O
465,19,in,O,O
465,20,the,O,O
465,21,Kennedy,B-Loc,B-Peop
465,22,slaying,O,O
465,23,",",O,O
465,24,has,O,O
465,25,been,O,O
465,26,opened,O,O
465,27,to,O,O
465,28,the,O,O
465,29,public,O,O
465,30,",",O,O
465,31,a,O,O
465,32,move,O,O
465,33,that,O,O
465,34,has,O,O
465,35,helped,O,O
465,36,researchers,O,O
465,37,evaluate,O,O
465,38,_,O,O
465,39,and,O,O
465,40,in,O,O
465,41,many,O,O
465,42,cases,O,O
465,43,strongly,O,O
465,44,criticize,O,O
465,45,_,O,O
465,46,that,O,O
465,47,investigation,O,O
465,48,.,O,O
466,1,The,O,O
466,2,nine,O,O
466,3,sentences,O,O
466,4,noting,O,O
466,5,the,O,O
466,6,spot,O,O
466,7,where,O,O
466,8,Dallas,B-Loc,B-Loc
466,9,was,O,O
466,10,settled,O,O
466,11,are,O,O
466,12,followed,O,O
466,13,by,O,O
466,14,this,O,O
466,15,:,O,O
466,16,`,O,O
466,17,`,O,O
466,18,On,O,O
466,19,Nov.,B-Other,B-Other
466,20,22,O,O
466,21,",",O,O
466,22,1963,O,O
466,23,",",O,O
466,24,the,O,O
466,25,building,O,O
466,26,gained,O,O
466,27,national,O,O
466,28,notoriety,O,O
466,29,when,O,O
466,30,Lee,B-Peop,B-Peop
466,31,Harvey,I-Peop,I-Peop
466,32,Oswald,I-Peop,I-Peop
466,33,allegedly,O,O
466,34,shot,O,O
466,35,and,O,O
466,36,killed,O,O
466,37,President,B-Peop,B-Peop
466,38,John,I-Peop,I-Peop
466,39,F.,I-Peop,I-Peop
466,40,Kennedy,I-Peop,I-Peop
466,41,from,O,O
466,42,a,O,O
466,43,sixth,O,O
466,44,floor,O,O
466,45,window,O,O
466,46,as,O,O
466,47,the,O,O
466,48,presidential,O,O
466,49,motorcade,O,O
466,50,passed,O,O
467,1,Scattered,O,O
467,2,among,O,O
467,3,reams,O,O
467,4,of,O,O
467,5,FBI,B-Org,B-Org
467,6,and,O,O
467,7,Secret,B-Org,B-Org
467,8,Service,I-Org,I-Org
467,9,reports,O,O
467,10,are,O,O
467,11,fragments,O,O
467,12,of,O,O
467,13,the,O,O
467,14,lonely,O,O
467,15,life,O,O
467,16,of,O,O
467,17,Oswald,B-Peop,B-Peop
467,18,",",O,O
467,19,a,O,O
467,20,Marxist,B-Loc,O
467,21,who,O,O
467,22,lived,O,O
467,23,in,O,O
467,24,obscurity,O,O
467,25,and,O,O
467,26,died,O,O
467,27,in,O,O
467,28,infamy,O,O
467,29,and,O,O
467,30,who,O,O
467,31,the,O,O
467,32,Warren,B-Org,B-Org
467,33,Commission,I-Org,I-Org
467,34,concluded,O,O
467,35,was,O,O
467,36,acting,O,O
467,37,alone,O,O
467,38,when,O,O
467,39,he,O,O
467,40,killed,O,O
467,41,Kennedy,B-Peop,B-Peop
467,42,.,O,O
468,1,(,O,O
468,2,Text,O,O
468,3,),O,O
468,4,Prague,B-Loc,B-Loc
468,5,",",O,O
468,6,March,B-Other,B-Other
468,7,5,I-Other,I-Other
468,8,(,O,O
468,9,TANJUG,B-Org,O
468,10,),O,O
468,11,--,O,O
468,12,The,O,O
468,13,Committee,O,B-Org
468,14,of,I-Org,I-Loc
468,15,Senior,I-Org,I-Org
468,16,Officials,I-Org,I-Org
468,17,of,O,I-Loc
468,18,the,O,O
468,19,Conference,I-Org,I-Org
468,20,on,I-Org,I-Org
468,21,Security,I-Org,I-Org
468,22,and,I-Org,O
468,23,Cooperation,I-Org,I-Org
468,24,in,O,O
468,25,Europe,B-Loc,I-Org
468,26,(,O,O
468,27,CSCE,B-Org,B-Org
468,28,),O,O
468,29,meeting,O,O
468,30,in,O,O
468,31,Prague,B-Loc,B-Loc
468,32,called,O,O
468,33,for,O,O
468,34,the,O,O
468,35,early,O,O
468,36,return,O,O
468,37,of,O,I-Loc
468,38,its,O,O
468,39,missions,O,O
468,40,to,O,O
468,41,Kosovo,B-Loc,B-Loc
468,42,",",O,O
468,43,Sandzak,B-Loc,B-Loc
468,44,and,O,O
468,45,Vojvodina,B-Loc,B-Loc
468,46,in,O,O
468,47,the,O,O
468,48,Yugoslav,B-Loc,B-Loc
468,49,Republic,I-Org,I-Loc
468,50,of,I-Org,I-Loc
469,1,Lee,B-Peop,B-Peop
469,2,'s,O,O
469,3,surrender,O,O
469,4,of,O,O
469,5,the,O,O
469,6,Army,O,B-Org
469,7,of,O,O
469,8,Northern,B-Peop,B-Loc
469,9,Virginia,I-Loc,I-Loc
469,10,had,O,O
469,11,virtually,O,O
469,12,ended,O,O
469,13,the,O,O
469,14,war,O,O
469,15,by,O,O
469,16,that,O,O
469,17,time,O,O
469,18,",",O,O
469,19,but,O,O
469,20,Booth,B-Peop,B-Peop
469,21,thought,O,O
469,22,he,O,O
469,23,could,O,O
469,24,save,O,O
469,25,the,O,O
469,26,South,B-Loc,O
469,27,by,O,O
469,28,killing,O,O
469,29,Lincoln,B-Peop,B-Peop
469,30,",",O,O
469,31,said,O,O
469,32,Tidwell,B-Peop,B-Peop
469,33,",",O,O
469,34,a,O,O
469,35,retired,O,O
469,36,CIA,B-Org,B-Org
469,37,officer,O,O
469,38,.,O,O
470,1,A,O,O
470,2,chart,O,O
470,3,used,O,O
470,4,to,O,O
470,5,decipher,O,O
470,6,the,O,O
470,7,code,O,O
470,8,was,O,O
470,9,found,O,O
470,10,among,O,O
470,11,Booth,B-Peop,B-Peop
470,12,'s,O,O
470,13,effects,O,O
470,14,after,O,O
470,15,he,O,O
470,16,was,O,O
470,17,shot,O,O
470,18,by,O,O
470,19,Union,B-Other,B-Org
470,20,soldiers,O,O
470,21,11,O,O
470,22,days,O,O
470,23,after,O,O
470,24,the,O,O
470,25,assassination,O,O
470,26,of,O,O
470,27,Lincoln,B-Peop,B-Peop
470,28,.,O,O
471,1,John,B-Peop,B-Peop
471,2,Wilkes,I-Peop,I-Peop
471,3,Booth,I-Peop,I-Peop
471,4,wasn,O,O
471,5,'t,O,O
471,6,a,O,O
471,7,shiftless,O,O
471,8,actor,O,O
471,9,who,O,O
471,10,killed,O,O
471,11,Abraham,B-Peop,B-Peop
471,12,Lincoln,I-Peop,I-Peop
471,13,out,O,O
471,14,of,O,O
471,15,despondency,O,O
471,16,over,O,O
471,17,the,O,O
471,18,South,B-Loc,O
471,19,'s,O,O
471,20,loss,O,O
471,21,in,O,O
471,22,the,O,O
471,23,Civil,B-Loc,B-Other
471,24,War,I-Loc,I-Other
471,25,",",O,O
471,26,but,O,O
471,27,a,O,O
471,28,Confederate,B-Org,O
471,29,intelligence,O,O
471,30,agent,O,O
471,31,",",O,O
471,32,a,O,O
471,33,new,O,O
471,34,book,O,O
471,35,contends,O,O
471,36,.,O,O
472,1,Sofia,B-Loc,B-Loc
472,2,BTA,B-Org,B-Org
473,1,The,O,O
473,2,hearing,O,O
473,3,was,O,O
473,4,announced,O,O
473,5,last,O,O
473,6,week,O,O
473,7,for,O,O
473,8,James,B-Peop,B-Peop
473,9,Earl,I-Peop,I-Peop
473,10,Ray,I-Peop,I-Peop
473,11,",",O,O
473,12,60,O,O
473,13,",",O,O
473,14,serving,O,O
473,15,99,O,O
473,16,years,O,O
473,17,for,O,O
473,18,assassinating,O,O
473,19,King,B-Peop,B-Peop
473,20,in,O,O
473,21,Memphis,B-Loc,B-Loc
473,22,on,O,O
473,23,April,B-Other,B-Other
473,24,4,O,O
473,25,",",O,O
473,26,1968,O,O
473,27,.,O,O
474,1,The,O,O
474,2,Former,O,O
474,3,southernmost,O,O
474,4,Yugoslav,B-Loc,B-Loc
474,5,Republic,I-Loc,I-Loc
474,6,of,O,O
474,7,Macedonia,B-Loc,I-Loc
474,8,followed,O,O
474,9,suit,O,O
474,10,so,O,O
474,11,that,O,O
474,12,Yugoslavia,B-Loc,B-Loc
474,13,now,O,O
474,14,consists,O,O
474,15,of,O,O
474,16,Serbia,B-Loc,B-Loc
474,17,and,O,O
474,18,Montenegro,B-Loc,B-Loc
474,19,.,O,O
475,1,Authorities,O,O
475,2,say,O,O
475,3,Oswald,B-Peop,B-Peop
475,4,opened,O,O
475,5,fire,O,O
475,6,from,O,O
475,7,a,O,O
475,8,sixth-floor,O,O
475,9,window,O,O
475,10,there,O,O
475,11,into,O,O
475,12,Kennedy,B-Peop,B-Peop
475,13,'s,O,O
475,14,motorcade,O,O
475,15,.,O,O
476,1,Authorities,O,O
476,2,say,O,O
476,3,Oswald,B-Peop,B-Peop
476,4,opened,O,O
476,5,fire,O,O
476,6,from,O,O
476,7,a,O,O
476,8,sixth-floor,O,O
476,9,window,O,O
476,10,there,O,O
476,11,into,O,O
476,12,Kennedy,B-Peop,B-Peop
476,13,'s,O,O
476,14,motorcade,O,O
476,15,.,O,O
477,1,AOSTA,B-Loc,B-Loc
477,2,",",O,O
477,3,Italy,B-Loc,B-Loc
477,4,(,O,O
477,5,AP,B-Org,B-Org
477,6,),O,O
478,1,James,B-Peop,B-Peop
478,2,Earl,I-Peop,I-Peop
478,3,Ray,I-Peop,I-Peop
478,4,",",O,O
478,5,60,O,O
478,6,",",O,O
478,7,is,O,O
478,8,serving,O,O
478,9,99,O,O
478,10,years,O,O
478,11,in,O,O
478,12,prison,O,O
478,13,for,O,O
478,14,first-degree,O,O
478,15,murder,O,O
478,16,of,O,O
478,17,King,B-Loc,B-Peop
478,18,in,O,O
478,19,Memphis,B-Loc,B-Loc
478,20,on,O,O
478,21,April,B-Other,B-Other
478,22,4,O,O
478,23,",",O,O
478,24,1968,O,O
478,25,.,O,O
479,1,Oswald,B-Peop,B-Peop
479,2,had,O,O
479,3,been,O,O
479,4,arrested,O,O
479,5,in,O,O
479,6,the,O,O
479,7,assassination,O,O
479,8,of,O,O
479,9,President,B-Peop,B-Peop
479,10,Kennedy,I-Peop,I-Peop
479,11,.,O,O
480,1,Oswald,B-Peop,B-Peop
480,2,had,O,O
480,3,been,O,O
480,4,arrested,O,O
480,5,two,O,O
480,6,days,O,O
480,7,earlier,O,O
480,8,in,O,O
480,9,the,O,O
480,10,shooting,O,O
480,11,of,O,O
480,12,President,B-Peop,B-Peop
480,13,John,I-Peop,I-Peop
480,14,F.,I-Peop,I-Peop
480,15,Kennedy,I-Peop,I-Peop
480,16,.,O,O
481,1,It,O,O
481,2,almost,O,O
481,3,makes,O,O
481,4,me,O,O
481,5,want,O,O
481,6,to,O,O
481,7,laugh.,O,O
481,8,(,O,O
481,9,Minoli,B-Peop,B-Peop
481,10,),O,O
481,11,Why,O,O
481,12,?,O,O
481,13,(,O,O
481,14,Fini,O,B-Peop
481,15,),O,O
481,16,Bossi,B-Peop,B-Peop
481,17,is,O,O
481,18,a,O,O
481,19,very,O,O
481,20,strange,O,O
481,21,character,O,O
481,22,and,O,O
481,23,his,O,O
481,24,extreme,O,O
481,25,envy,O,O
481,26,has,O,O
481,27,been,O,O
481,28,demonstrated.,O,O
481,29,(,O,O
481,30,passage,O,O
481,31,omitted,O,O
481,32,),O,O
481,33,He,O,O
481,34,tried,O,O
481,35,to,O,O
481,36,get,O,O
481,37,votes,O,O
481,38,from,O,O
481,39,the,O,O
481,40,south,O,O
481,41,",",O,O
481,42,those,O,O
481,43,votes,O,O
481,44,which,O,O
481,45,he,O,O
481,46,now,O,O
481,47,despises,O,O
481,48,so,O,O
481,49,much,O,O
481,50,",",O,O
482,1,A,O,O
482,2,memorial,O,O
482,3,to,O,O
482,4,President,B-Peop,B-Peop
482,5,Kennedy,I-Peop,I-Peop
482,6,on,O,O
482,7,the,O,O
482,8,sixth,O,O
482,9,floor,O,O
482,10,of,O,O
482,11,the,O,O
482,12,former,O,O
482,13,Texas,B-Org,B-Org
482,14,Schoolbook,I-Org,I-Org
482,15,Depository,I-Org,I-Org
482,16,",",O,O
482,17,from,O,O
482,18,which,O,O
482,19,Lee,B-Peop,B-Peop
482,20,Harvey,I-Peop,I-Peop
482,21,Oswald,I-Peop,I-Peop
482,22,allegedly,O,O
482,23,fired,O,O
482,24,the,O,O
482,25,shots,O,O
482,26,that,O,O
482,27,killed,O,O
482,28,him,O,O
482,29,",",O,O
482,30,will,O,O
482,31,open,O,O
482,32,on,O,O
482,33,Presidents,B-Peop,B-Other
482,34,Day,I-Peop,I-Other
482,35,",",O,O
482,36,organizers,O,O
482,37,say,O,O
482,38,.,O,O
483,1,Leroy,B-Peop,B-Peop
483,2,Ivy,I-Peop,I-Peop
483,3,of,O,O
483,4,Oxford,B-Loc,B-Loc
483,5,and,O,O
483,6,his,O,O
483,7,brother,O,O
483,8,John,B-Peop,B-Peop
483,9,Henry,I-Peop,I-Peop
483,10,Ivy,I-Peop,I-Peop
483,11,of,O,O
483,12,Tupelo,B-Loc,B-Loc
483,13,were,O,O
483,14,indicted,O,O
483,15,this,O,O
483,16,month,O,O
483,17,on,O,O
483,18,a,O,O
483,19,charge,O,O
483,20,of,O,O
483,21,conspiracy,O,O
483,22,to,O,O
483,23,murder,O,O
483,24,Lee,B-Peop,B-Peop
483,25,County,I-Peop,I-Peop
483,26,Circuit,O,I-Peop
483,27,Judge,I-Peop,I-Peop
483,28,Thomas,I-Peop,I-Peop
483,29,Gardner,I-Peop,I-Peop
483,30,III,I-Peop,I-Peop
483,31,.,O,O
484,1,Sirhan,B-Peop,B-Peop
484,2,apologized,O,O
484,3,repeatedly,O,O
484,4,for,O,O
484,5,killing,O,O
484,6,Kennedy,B-Peop,B-Peop
484,7,",",O,O
484,8,then,O,O
484,9,the,O,O
484,10,front-runner,O,O
484,11,for,O,O
484,12,the,O,O
484,13,Democratic,O,O
484,14,presidential,O,O
484,15,nomination,O,O
484,16,.,O,O
485,1,If,O,O
485,2,Bossi,B-Loc,B-Peop
485,3,were,O,O
485,4,fundamental,O,O
485,5,in,O,O
485,6,order,O,O
485,7,for,O,O
485,8,your,O,O
485,9,alliance,O,O
485,10,to,O,O
485,11,govern...,O,O
485,12,(,O,O
485,13,Fini,O,B-Peop
485,14,),O,O
485,15,He,O,O
485,16,must,O,O
485,17,accept,O,O
485,18,two,O,O
485,19,questions,O,O
485,20,which,O,O
485,21,for,O,O
485,22,us,O,O
485,23,are,O,O
485,24,more,O,O
485,25,fundamental,O,O
485,26,than,O,O
485,27,government,O,O
485,28,:,O,O
485,29,national,O,O
485,30,unity,O,O
485,31,and,O,O
485,32,solidarity,O,O
485,33,between,O,O
485,34,the,O,O
485,35,north,O,O
485,36,and,O,O
485,37,the,O,O
485,38,south.,O,O
485,39,(,O,O
485,40,passage,O,O
485,41,omitted,O,O
485,42,),O,O
485,43,I,O,O
485,44,believe,O,O
485,45,that,O,O
485,46,until,O,O
485,47,1938,O,O
485,48,fascism,O,O
485,49,was,O,O
485,50,useful,O,O
486,1,Supporters,O,O
486,2,of,O,O
486,3,Quebec,B-Loc,B-Loc
486,4,'s,O,O
486,5,language,O,O
486,6,restrictions,O,O
486,7,argue,O,O
486,8,that,O,O
486,9,the,O,O
486,10,province,O,O
486,11,is,O,O
486,12,an,O,O
486,13,island,O,O
486,14,of,O,O
486,15,French,O,O
486,16,culture,O,O
486,17,in,O,O
486,18,English-speaking,B-Loc,O
486,19,North,I-Loc,B-Loc
486,20,America,I-Loc,I-Loc
486,21,and,O,O
486,22,entitled,O,O
486,23,to,O,O
486,24,protect,O,O
486,25,its,O,O
486,26,special,O,O
486,27,qualities,O,O
486,28,.,O,O
487,1,In,O,O
487,2,1969,O,O
487,3,",",O,O
487,4,James,B-Peop,B-Peop
487,5,Earl,I-Peop,I-Peop
487,6,Ray,I-Peop,I-Peop
487,7,pleaded,O,O
487,8,guilty,O,O
487,9,in,O,O
487,10,Memphis,B-Loc,B-Loc
487,11,",",I-Loc,O
487,12,Tenn.,I-Loc,B-Loc
487,13,",",O,O
487,14,to,O,O
487,15,the,O,O
487,16,assassination,O,O
487,17,of,O,O
487,18,civil,O,O
487,19,rights,O,O
487,20,leader,O,O
487,21,Martin,B-Peop,B-Peop
487,22,Luther,I-Peop,I-Peop
487,23,King,I-Peop,I-Peop
487,24,Jr,I-Peop,I-Peop
487,25,.,O,O
488,1,Today,O,O
488,2,'s,O,O
488,3,highlight,O,O
488,4,in,O,O
488,5,history,O,O
488,6,:,O,O
488,7,On,O,O
488,8,the,O,O
488,9,Ides,O,B-Other
488,10,of,O,O
488,11,March,B-Other,B-Other
488,12,",",O,O
488,13,44,B-Other,O
488,14,B.C.,I-Other,O
488,15,",",O,O
488,16,Roman,B-Peop,B-Peop
488,17,Emperor,O,I-Peop
488,18,Julius,I-Peop,I-Peop
488,19,Caesar,I-Peop,I-Peop
488,20,was,O,O
488,21,assassinated,O,O
488,22,by,O,O
488,23,a,O,O
488,24,group,O,O
488,25,of,O,O
488,26,nobles,O,O
488,27,that,O,O
488,28,included,O,O
488,29,Brutus,B-Loc,B-Peop
488,30,and,O,O
488,31,Cassius,B-Loc,B-Peop
488,32,.,O,O
489,1,In,O,O
489,2,1882,O,O
489,3,",",O,O
489,4,the,O,O
489,5,notorious,O,O
489,6,outlaw,O,O
489,7,Jesse,B-Peop,B-Peop
489,8,James,I-Peop,I-Peop
489,9,was,O,O
489,10,shot,O,O
489,11,to,O,O
489,12,death,O,O
489,13,in,O,O
489,14,St.,B-Loc,B-Loc
489,15,Joseph,I-Loc,I-Loc
489,16,",",O,O
489,17,Mo.,I-Loc,I-Loc
489,18,",",O,O
489,19,by,O,O
489,20,Robert,B-Peop,B-Peop
489,21,Ford,I-Peop,I-Peop
489,22,",",O,O
489,23,a,O,O
489,24,member,O,O
489,25,of,O,O
489,26,his,O,O
489,27,own,O,O
489,28,gang,O,O
489,29,.,O,O
490,1,However,O,O
490,2,",",O,O
490,3,I,O,O
490,4,do,O,O
490,5,have,O,O
490,6,feelings.,O,O
490,7,(,O,O
490,8,Minoli,B-Peop,B-Peop
490,9,),O,O
490,10,Do,O,O
490,11,you,O,O
490,12,think,O,O
490,13,that,O,O
490,14,Berlusconi,B-Peop,B-Peop
490,15,is,O,O
490,16,the,O,O
490,17,Freedom,B-Org,B-Org
490,18,Alliance,I-Org,I-Org
490,19,'s,O,O
490,20,candidate,O,O
490,21,for,O,O
490,22,the,O,O
490,23,post,O,O
490,24,of,O,O
490,25,prime,O,O
490,26,?,O,O
490,27,(,O,O
490,28,Fini,B-Peop,B-Peop
490,29,),O,O
490,30,We,O,O
490,31,must,O,O
490,32,let,O,O
490,33,the,O,O
490,34,electors,O,O
490,35,decide,O,O
490,36,.,O,O
491,1,Prime,O,O
491,2,Brian,I-Peop,B-Peop
491,3,Mulroney,I-Peop,I-Peop
491,4,'s,O,O
491,5,Progressive,B-Org,B-Org
491,6,Conservative,I-Org,I-Org
491,7,Party,I-Org,I-Org
491,8,won,O,O
491,9,its,O,O
491,10,second,O,O
491,11,consecutive,O,O
491,12,majority,O,O
491,13,government,O,O
491,14,in,O,O
491,15,the,O,O
491,16,election,O,O
491,17,",",O,O
491,18,and,O,O
491,19,he,O,O
491,20,signed,O,O
491,21,the,O,O
491,22,trade,O,O
491,23,pact,O,O
491,24,with,O,O
491,25,President,B-Peop,O
491,26,Reagan,I-Peop,B-Peop
491,27,in,O,O
491,28,January,B-Other,O
491,29,1988,O,O
491,30,.,O,O
492,1,In,O,O
492,2,1865,O,O
492,3,",",O,O
492,4,John,B-Peop,B-Peop
492,5,Wilkes,I-Peop,I-Peop
492,6,Booth,I-Peop,I-Peop
492,7,",",O,O
492,8,the,O,O
492,9,assassin,O,O
492,10,of,O,O
492,11,President,B-Peop,B-Peop
492,12,Abraham,I-Peop,I-Peop
492,13,Lincoln,I-Peop,I-Peop
492,14,",",O,O
492,15,was,O,O
492,16,surrounded,O,O
492,17,by,O,O
492,18,federal,O,O
492,19,troops,O,O
492,20,near,O,O
492,21,Bowling,B-Loc,B-Loc
492,22,Green,I-Loc,I-Loc
492,23,",",I-Loc,O
492,24,Va.,I-Loc,I-Loc
492,25,",",O,O
492,26,and,O,O
492,27,killed,O,O
492,28,.,O,O
493,1,During,B-Peop,O
493,2,his,O,O
493,3,six-year,O,O
493,4,tenure,O,O
493,5,as,O,O
493,6,Los,B-Org,B-Loc
493,7,Angeles,I-Org,I-Loc
493,8,County,I-Org,I-Loc
493,9,district,O,O
493,10,attorney,O,O
493,11,",",O,O
493,12,Sirhan,B-Peop,B-Peop
493,13,was,O,O
493,14,tried,O,O
493,15,and,O,O
493,16,convicted,O,O
493,17,for,O,O
493,18,the,O,O
493,19,1968,O,O
493,20,assassination,O,O
493,21,of,O,O
493,22,U.S.,B-Peop,B-Peop
493,23,Sen.,I-Peop,I-Peop
493,24,Robert,I-Peop,I-Peop
493,25,Kennedy,I-Peop,I-Peop
493,26,.,O,O
494,1,Sirhan,B-Peop,B-Peop
494,2,",",O,O
494,3,a,O,O
494,4,Jerusalem-born,O,B-Other
494,5,Christian,I-Peop,B-Other
494,6,Arab,I-Peop,O
494,7,",",O,O
494,8,was,O,O
494,9,sentenced,O,O
494,10,to,O,O
494,11,death,O,O
494,12,for,O,O
